gsm_id	sample_id	filename	data_type	url	size_mb	gse_id
GSM9037762	Seq_of_PLWH015_B_CD3	GSM9037762_B015B_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037762/suppl/GSM9037762_B015B_ATAC_barcodes.tsv.gz	2.4	GSE299348
GSM9037762	Seq_of_PLWH015_B_CD3	GSM9037762_B015B_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037762/suppl/GSM9037762_B015B_ATAC_features.tsv.gz	2.2	GSE299348
GSM9037762	Seq_of_PLWH015_B_CD3	GSM9037762_B015B_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037762/suppl/GSM9037762_B015B_ATAC_matrix.mtx.gz	191.8	GSE299348
GSM9037763	Seq_of_PLWH017_A_CD3	GSM9037763_B017A_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037763/suppl/GSM9037763_B017A_ATAC_atac_fragments.tsv.gz	1089.2	GSE299348
GSM9037763	Seq_of_PLWH017_A_CD3	GSM9037763_B017A_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037763/suppl/GSM9037763_B017A_ATAC_barcodes.tsv.gz	2.3	GSE299348
GSM9037763	Seq_of_PLWH017_A_CD3	GSM9037763_B017A_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037763/suppl/GSM9037763_B017A_ATAC_features.tsv.gz	2.1	GSE299348
GSM9037763	Seq_of_PLWH017_A_CD3	GSM9037763_B017A_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037763/suppl/GSM9037763_B017A_ATAC_matrix.mtx.gz	154.5	GSE299348
GSM9037764	Seq_of_PLWH017_B_CD3	GSM9037764_B017B_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037764/suppl/GSM9037764_B017B_ATAC_atac_fragments.tsv.gz	1257.3	GSE299348
GSM9037764	Seq_of_PLWH017_B_CD3	GSM9037764_B017B_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037764/suppl/GSM9037764_B017B_ATAC_barcodes.tsv.gz	2.2	GSE299348
GSM9037764	Seq_of_PLWH017_B_CD3	GSM9037764_B017B_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037764/suppl/GSM9037764_B017B_ATAC_features.tsv.gz	2.1	GSE299348
